Link,Price,Beds,Bathrooms,Carports,Size,Type
https://www.domain.com.au/19-piesley-promenade-canning-vale-wa-6155-2017075777,795000.0,5,2,4,750,House
https://www.domain.com.au/2-wyndham-way-yokine-wa-6060-2017057549,795000.0,2,1,2,822,House
https://www.domain.com.au/19-mytilene-drive-victoria-park-wa-6100-2017052581,795000.0,4,3,2,226,House
https://www.domain.com.au/80-bondi-street-mount-hawthorn-wa-6016-2017020711,795000.0,2,1,2,458,House
https://www.domain.com.au/1695-seaborne-street-parkerville-wa-6081-2017188854,795000.0,4,3,2,6149,House
https://www.domain.com.au/carramar-wa-6031-2017178358,795000.0,4,2,2,-1,House
https://www.domain.com.au/5-keel-place-ocean-reef-wa-6027-2017178990,795000.0,4,2,1,913,House
https://www.domain.com.au/64-fisher-street-rockingham-wa-6168-2017172635,795000.0,4,2,4,481,House
https://www.domain.com.au/perlette-lane-caversham-wa-6055-2017171474,795000.0,4,2,2,1022,New House &amp; Land
https://www.domain.com.au/6a-bricknell-road-attadale-wa-6156-2017162763,795000.0,3,2,2,600,House
https://www.domain.com.au/67-ocean-road-coogee-wa-6166-2017162454,795000.0,4,3,6,805,House
https://www.domain.com.au/23-kimberley-road-hillarys-wa-6025-2017159220,795000.0,3,1,1,700,House
https://www.domain.com.au/30-oriole-street-stirling-wa-6021-2017102044,795000.0,4,2,1,630,New House &amp; Land
https://www.domain.com.au/16-barrett-street-spearwood-wa-6163-2017150024,795000.0,4,2,2,700,House
https://www.domain.com.au/3-livingstone-way-padbury-wa-6025-2017148554,795000.0,4,2,2,681,House
https://www.domain.com.au/23b-daley-street-yokine-wa-6060-2017148536,795000.0,3,2,2,-1,House
https://www.domain.com.au/6-roy-street-mount-lawley-wa-6050-2017136145,795000.0,3,2,1,234,House
https://www.domain.com.au/50b-teague-street-victoria-park-wa-6100-2017133565,795000.0,4,3,2,-1,House
https://www.domain.com.au/12-engler-street-booragoon-wa-6154-2017128872,795000.0,4,2,4,692,House
https://www.domain.com.au/2-17-burragah-way-duncraig-wa-6023-2017121605,795000.0,3,2,2,359,House
https://www.domain.com.au/71a-langley-crescent-innaloo-wa-6018-2017121508,795000.0,3,2,2,225,House
https://www.domain.com.au/30-cabernet-place-the-vines-wa-6069-2017117522,795000.0,4,2,2,1100,House
https://www.domain.com.au/4-aitken-place-noranda-wa-6062-2017108102,795000.0,4,2,4,708,House
https://www.domain.com.au/42-clevedon-place-kallaroo-wa-6025-2017105577,795000.0,4,3,4,533,House
https://www.domain.com.au/8-crathie-court-kingsley-wa-6026-2017099771,795000.0,4,2,2,845,House
https://www.domain.com.au/193a-holbeck-street-doubleview-wa-6018-2017095920,795000.0,3,2,2,-1,House
https://www.domain.com.au/27-toulon-circle-mindarie-wa-6030-2017093484,795000.0,3,2,2,199,House
https://www.domain.com.au/190a-safety-bay-road-safety-bay-wa-6169-2017087868,795000.0,5,4,2,558,House
https://www.domain.com.au/17-sunset-hill-road-swan-view-wa-6056-2017086222,795000.0,4,3,4,2936,House
https://www.domain.com.au/63-cadogan-street-kingsley-wa-6026-2017079169,795000.0,4,2,2,791,House
https://www.domain.com.au/5070-richardson-road-stoneville-wa-6081-2017075851,795000.0,6,2,4,10000,House
https://www.domain.com.au/44-plumdale-way-woodvale-wa-6026-2017075662,795000.0,4,2,2,625,House
https://www.domain.com.au/2-107-berwick-street-victoria-park-wa-6100-2017073918,795000.0,3,2,2,279,House
https://www.domain.com.au/240a-ravenscar-street-doubleview-wa-6018-2017070540,795000.0,3,2,2,300,Semi-Detached
https://www.domain.com.au/176-castlewood-parkway-southern-river-wa-6110-2017068813,795000.0,4,2,3,677,House
https://www.domain.com.au/16-ozone-parade-trigg-wa-6029-2017065166,795000.0,2,1,1,-1,House
https://www.domain.com.au/5a-murray-road-palmyra-wa-6157-2017064715,795000.0,3,2,2,528,House
https://www.domain.com.au/1-12-parker-avenue-sorrento-wa-6020-2017063476,795000.0,3,2,2,503,House
https://www.domain.com.au/146-south-street-white-gum-valley-wa-6162-2017058251,795000.0,4,2,2,441,House
https://www.domain.com.au/2-lyn-close-riverton-wa-6148-2017045665,795000.0,3,1,2,792,House
https://www.domain.com.au/59a-fifth-ave-shoalwater-wa-6169-2017045486,795000.0,4,2,2,429,House
https://www.domain.com.au/2-motril-coogee-wa-6166-2017038898,795000.0,4,2,1,758,House
https://www.domain.com.au/8-london-way-bateman-wa-6150-2017038694,795000.0,4,2,2,769,House
https://www.domain.com.au/7-goldmead-street-bayswater-wa-6053-2017037349,795000.0,4,2,2,-1,House
https://www.domain.com.au/68-bull-creek-road-rossmoyne-wa-6148-2017036378,795000.0,3,1,2,500,House
https://www.domain.com.au/5-744-canning-highway-applecross-wa-6153-2017036339,795000.0,3,2,2,-1,House
https://www.domain.com.au/11-george-street-belmont-wa-6104-2017028086,795000.0,3,1,1,1098,House
https://www.domain.com.au/73-reynolds-road-mount-pleasant-wa-6153-2017026817,795000.0,3,2,2,433,House
https://www.domain.com.au/9-tyson-place-quinns-rocks-wa-6030-2017024837,795000.0,4,2,2,1581,House
https://www.domain.com.au/61-raeside-drive-landsdale-wa-6065-2017016079,795000.0,4,3,2,510,House
https://www.domain.com.au/188-rosebery-street-bedford-wa-6052-2017012159,795000.0,2,1,1,956,House
https://www.domain.com.au/7-dartmouth-circle-quinns-rocks-wa-6030-2017005290,795000.0,5,3,2,769,House
https://www.domain.com.au/6-milner-street-quinns-rocks-wa-6030-2017003107,795000.0,2,2,2,961,House
https://www.domain.com.au/9a-harrow-street-maylands-wa-6051-2016996516,795000.0,3,2,2,351,House
https://www.domain.com.au/5-bailey-street-hamilton-hill-wa-6163-2016994172,795000.0,4,1,1,1032,House
https://www.domain.com.au/30-maple-street-lathlain-wa-6100-2016955801,795000.0,3,2,2,570,House
https://www.domain.com.au/9-centaur-street-kallaroo-wa-6025-2016947641,795000.0,5,3,2,720,House
https://www.domain.com.au/128a-broun-avenue-embleton-wa-6062-2016944008,795000.0,6,3,2,-1,House
https://www.domain.com.au/134-south-street-white-gum-valley-wa-6162-2016941327,795000.0,3,1,2,-1,House
https://www.domain.com.au/120-forrest-road-hamilton-hill-wa-6163-2016918772,795000.0,4,3,2,778,House
https://www.domain.com.au/202-stock-road-melville-wa-6156-2016917946,795000.0,3,2,7,809,House
https://www.domain.com.au/80-fraser-street-east-fremantle-wa-6158-2016902859,795000.0,3,2,2,392,House
https://www.domain.com.au/2a-roberts-road-attadale-wa-6156-2016878303,795000.0,2,1,1,642,House
https://www.domain.com.au/128-reservoir-road-orange-grove-wa-6109-2016799869,795000.0,5,2,4,-1,House
https://www.domain.com.au/17-jecks-street-rockingham-wa-6168-2016704599,795000.0,3,2,3,1012,House
https://www.domain.com.au/lot-500-18-hodgson-street-tuart-hill-wa-6060-2016692632,795000.0,3,2,2,404,House
https://www.domain.com.au/3-25-clydesdale-st-burswood-wa-6100-2016593279,795000.0,3,2,2,-1,House
https://www.domain.com.au/63a-cookham-road-lathlain-wa-6100-2016558319,795000.0,4,2,2,572,House
https://www.domain.com.au/21-kimberley-street-west-leederville-wa-6007-2016042266,795000.0,2,1,2,354,House
https://www.domain.com.au/7-cantara-rise-ocean-reef-wa-6027-2014805104,795000.0,5,2,4,720,House
https://www.domain.com.au/32-adair-parade-coolbinia-wa-6050-2017184588,795000.0,2,2,2,227,Semi-Detached
https://www.domain.com.au/48a-pier-street-east-fremantle-wa-6158-2017175311,795000.0,3,2,2,441,House
https://www.domain.com.au/11-peregrine-circle-beeliar-wa-6164-2017168699,795000.0,4,2,3,693,House
https://www.domain.com.au/5-prospector-gardens-edgewater-wa-6027-2017161203,795000.0,7,3,4,877,House
https://www.domain.com.au/43-portmarnock-drive-the-vines-wa-6069-2017157714,795000.0,4,2,2,731,House
https://www.domain.com.au/111a-westview-street-scarborough-wa-6019-2017156219,795000.0,3,2,2,-1,House
https://www.domain.com.au/13-scott-street-guildford-wa-6055-2017151414,795000.0,3,1,3,610,House
https://www.domain.com.au/fremantle-wa-6160-2017138418,795000.0,3,1,2,-1,House
https://www.domain.com.au/59a-rosebery-street-bedford-wa-6052-2017135205,795000.0,4,2,6,515,House
https://www.domain.com.au/11-bramwell-road-noranda-wa-6062-2017131744,795000.0,4,3,4,700,House
https://www.domain.com.au/65-latrobe-street-yokine-wa-6060-2017131377,795000.0,3,1,3,521,House
https://www.domain.com.au/11-mytilene-drive-victoria-park-wa-6100-2017128619,795000.0,4,3,2,230,House
https://www.domain.com.au/dianella-wa-6059-2013295752,805000.0,3,2,2,447,New House &amp; Land
https://www.domain.com.au/mullaloo-wa-6027-2017090952,805000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/doubleview-wa-6018-2017090798,805000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/coogee-wa-6166-2017075408,805000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/north-beach-wa-6020-2017046188,805000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/mount-claremont-wa-6010-2017026620,805000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/connolly-wa-6027-2017006461,805000.0,4,2,2,670,New House &amp; Land
https://www.domain.com.au/1-burran-court-maida-vale-wa-6057-2017142441,805000.0,6,3,2,-1,House
https://www.domain.com.au/2-474-canning-highway-attadale-wa-6156-2016406875,805000.0,4,3,2,552,House
https://www.domain.com.au/oakford-wa-6121-2017172047,805000.0,4,2,2,4100,New House &amp; Land
https://www.domain.com.au/north-perth-wa-6006-2017111206,805000.0,4,2,2,211,New House &amp; Land
https://www.domain.com.au/52a-harold-street-dianella-wa-6059-2017079239,805000.0,3,2,2,390,House
https://www.domain.com.au/14-talga-close-wilson-wa-6107-2016996743,805000.0,7,2,4,1007,House
https://www.domain.com.au/willetton-wa-6155-2016982742,805000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/39-urch-road-roleystone-wa-6111-2017180687,805000.0,4,2,2,2527,House
https://www.domain.com.au/3-collins-road-willetton-wa-6155-2017171049,805000.0,4,2,1,683,House
https://www.domain.com.au/5b-hardy-road-bassendean-wa-6054-2017168531,805000.0,4,3,2,350,House
https://www.domain.com.au/9-henrietta-street-bayswater-wa-6053-2017135185,805000.0,3,1,1,1012,House
https://www.domain.com.au/burns-beach-wa-6028-2017024789,805000.0,4,2,2,450,New House &amp; Land
https://www.domain.com.au/ocean-reef-wa-6027-2016682911,805000.0,-1,4,2,-1,New House &amp; Land
https://www.domain.com.au/19a-seventh-avenue-bassendean-wa-6054-2017139932,815000.0,3,2,2,526,House
https://www.domain.com.au/stirling-wa-6021-2017169563,815000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/mount-pleasant-wa-6153-2017071456,815000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/22-mckivett-crescent-leeming-wa-6149-2017176735,815000.0,4,2,3,758,House
https://www.domain.com.au/395-hamilton-road-coogee-wa-6166-2017130631,815000.0,4,2,2,743,House
https://www.domain.com.au/19-keatley-crescent-woodvale-wa-6026-2017160050,815000.0,5,2,2,747,House
https://www.domain.com.au/lot-6520-ladybower-vista-aveley-wa-6069-2017125942,815000.0,4,2,2,2245,New House &amp; Land
https://www.domain.com.au/21-lot-1-sweeney-way-padbury-wa-6025-2017111207,815000.0,4,2,2,423,New House &amp; Land
https://www.domain.com.au/110-wright-road-harrisdale-wa-6112-2017023910,815000.0,4,2,2,790,House
https://www.domain.com.au/lot-2-138-london-street-north-perth-wa-6006-2016767195,815000.0,4,2,2,211,New House &amp; Land
https://www.domain.com.au/458-riverton-drive-east-riverton-wa-6148-2016659893,815000.0,5,2,2,756,House
https://www.domain.com.au/32-kylie-road-roleystone-wa-6111-2017165720,815000.0,3,2,2,10000,House
https://www.domain.com.au/aveley-wa-6069-2017155970,815000.0,4,2,2,2245,New House &amp; Land
https://www.domain.com.au/1-foam-place-ocean-reef-wa-6027-2016972522,815000.0,4,2,2,762,House
https://www.domain.com.au/23-scroop-way-spearwood-wa-6163-2017094750,815000.0,6,3,2,256,House
https://www.domain.com.au/213-station-street-east-cannington-wa-6107-2017094557,815000.0,4,2,2,3338,House
https://www.domain.com.au/28-keenan-way-winthrop-wa-6150-2017087119,815000.0,5,3,2,700,House
https://www.domain.com.au/223-hamilton-road-coogee-wa-6166-2016803338,815000.0,4,1,2,973,House
https://www.domain.com.au/144b-grand-promenade-doubleview-wa-6018-2017167667,825000.0,3,2,2,201,House
https://www.domain.com.au/18-nias-ramble-iluka-wa-6028-2017134633,825000.0,4,2,2,583,House
https://www.domain.com.au/91-anchorage-drive-mindarie-wa-6030-2017160806,825000.0,4,2,2,370,House
https://www.domain.com.au/stirling-wa-6021-2017044390,825000.0,4,2,2,450,New House &amp; Land
https://www.domain.com.au/102-harborne-street-wembley-wa-6014-2014717444,825000.0,3,1,3,645,House
https://www.domain.com.au/23-scandrett-way-bateman-wa-6150-2017099473,825000.0,4,2,2,700,House
https://www.domain.com.au/17b-waddell-road-palmyra-wa-6157-2017092838,825000.0,4,2,2,-1,House
https://www.domain.com.au/9-staniland-street-orange-grove-wa-6109-2017080668,825000.0,3,2,2,18300,House
https://www.domain.com.au/40-panton-crescent-karrinyup-wa-6018-2017079027,825000.0,3,2,2,400,House
https://www.domain.com.au/5-anderton-retreat-murdoch-wa-6150-2017068337,825000.0,4,2,2,756,House
https://www.domain.com.au/10-beverley-road-cloverdale-wa-6105-2017063338,825000.0,6,2,10,1080,House
https://www.domain.com.au/5-mela-way-landsdale-wa-6065-2017015871,825000.0,6,2,2,700,House
https://www.domain.com.au/48-sayer-street-midland-wa-6056-2016921864,825000.0,3,1,2,1444,House
https://www.domain.com.au/lot-1541-tba-burns-beach-wa-6028-2016879376,825000.0,4,2,2,400,House
https://www.domain.com.au/40-vaucluse-circuit-belmont-wa-6104-2016746117,825000.0,4,2,4,385,House
https://www.domain.com.au/1-samphire-street-ascot-wa-6104-2016412530,825000.0,4,2,2,559,House
https://www.domain.com.au/23-lockway-street-southern-river-wa-6110-2017158980,825000.0,4,2,2,513,House
https://www.domain.com.au/35-simmonds-parade-winthrop-wa-6150-2017158532,825000.0,4,2,1,700,House
https://www.domain.com.au/24-grade-road-kelmscott-wa-6111-2017138160,825000.0,3,2,2,18489,House
https://www.domain.com.au/riverton-wa-6148-2017068403,825000.0,4,2,2,722,New Home Designs
https://www.domain.com.au/85-lefroy-road-beaconsfield-wa-6162-2017066029,825000.0,5,2,2,693,House
https://www.domain.com.au/39-edison-street-dianella-wa-6059-2016965303,825000.0,4,2,4,819,House
https://www.domain.com.au/25-hassell-crescent-bull-creek-wa-6149-2016843457,825000.0,5,2,5,754,House
https://www.domain.com.au/4-gould-place-booragoon-wa-6154-2016827685,825000.0,4,2,2,-1,House
https://www.domain.com.au/lot-1-63-heath-road-kalamunda-wa-6076-2016812982,825000.0,4,3,2,990,House
https://www.domain.com.au/7-cossington-court-dianella-wa-6059-2014841187,825000.0,4,2,3,615,House
https://www.domain.com.au/17-kingsmill-gardens-winthrop-wa-6150-2014436972,825000.0,4,3,2,703,House
https://www.domain.com.au/ascot-wa-6104-2017151792,835000.0,5,2,2,500,New House &amp; Land
https://www.domain.com.au/lot-1614-burns-beach-estate-burns-beach-wa-6028-2017131174,835000.0,4,2,2,450,New House &amp; Land
https://www.domain.com.au/9-harley-street-highgate-wa-6003-2017155358,835000.0,2,1,1,167,House
https://www.domain.com.au/23a-clydesdale-street-como-wa-6152-2017115690,835000.0,3,2,2,415,House
https://www.domain.com.au/9-green-street-north-perth-wa-6006-2017075773,835000.0,3,2,2,537,House
https://www.domain.com.au/19b-windsor-place-kallaroo-wa-6025-2017111076,835000.0,4,2,2,342,New House &amp; Land
https://www.domain.com.au/11-lot-2-walney-avenue-dianella-wa-6059-2017108312,835000.0,4,3,2,404,New House &amp; Land
https://www.domain.com.au/72-hawkstone-road-roleystone-wa-6111-2017068971,835000.0,4,2,4,8296,House
https://www.domain.com.au/2-market-st-kensington-wa-6151-2017022186,835000.0,4,1,1,453,House
https://www.domain.com.au/3-rosemont-place-leeming-wa-6149-2016936155,835000.0,4,2,2,782,House
https://www.domain.com.au/610-hill-road-parkerville-wa-6081-2016697035,835000.0,4,3,6,19834,House
https://www.domain.com.au/2-roscommon-crescent-beaconsfield-wa-6162-2016663567,835000.0,3,2,2,245,House
https://www.domain.com.au/44-heliconia-turn-stirling-wa-6021-2017183486,835000.0,4,2,2,528,House
https://www.domain.com.au/39-mooring-crescent-ocean-reef-wa-6027-2017173616,835000.0,4,2,2,681,House
https://www.domain.com.au/165-pinetree-gully-road-willetton-wa-6155-2017128793,835000.0,4,2,2,880,House
https://www.domain.com.au/duncraig-wa-6023-2017018999,835000.0,4,2,2,349,New House &amp; Land
https://www.domain.com.au/121a-lockhart-street-como-wa-6152-2016944672,835000.0,4,2,2,532,House
https://www.domain.com.au/lot-2-4-nuytsia-avenue-sorrento-wa-6020-2016922148,835000.0,4,2,2,-1,House
https://www.domain.com.au/29-enfield-street-lathlain-wa-6100-2017167797,845000.0,3,1,3,759,House
https://www.domain.com.au/14-bonchester-court-duncraig-wa-6023-2017164362,845000.0,4,2,2,746,House
https://www.domain.com.au/8-karbuni-parade-spearwood-wa-6163-2017115240,845000.0,4,2,2,348,House
https://www.domain.com.au/8-ambrose-rise-maylands-wa-6051-2017148569,845000.0,4,3,2,316,House
https://www.domain.com.au/23a-halse-crescent-melville-wa-6156-2017127560,845000.0,3,2,2,505,House
https://www.domain.com.au/14-cupello-drive-swan-view-wa-6056-2017125982,845000.0,4,2,2,1208,House
https://www.domain.com.au/sorrento-wa-6020-2017171859,845000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/connolly-wa-6027-2017156030,845000.0,5,2,2,-1,New House &amp; Land
https://www.domain.com.au/22-rochester-drive-mindarie-wa-6030-2017154360,845000.0,4,2,2,797,House
https://www.domain.com.au/willetton-wa-6155-2017057807,845000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/168-coolgardie-avenue-redcliffe-wa-6104-2017183071,845000.0,4,2,2,1056,House
https://www.domain.com.au/37a-sulman-road-wembley-downs-wa-6019-2017180068,845000.0,3,1,2,429,House
https://www.domain.com.au/52-tambulan-road-maida-vale-wa-6057-2017173709,845000.0,4,2,2,1814,House
https://www.domain.com.au/20-quincy-loop-iluka-wa-6028-2017159971,845000.0,4,2,2,771,House
https://www.domain.com.au/3-hicks-way-hillarys-wa-6025-2017158620,845000.0,4,2,2,450,House
https://www.domain.com.au/103b-westview-street-scarborough-wa-6019-2017153792,845000.0,4,2,2,471,House
https://www.domain.com.au/2-wotan-street-innaloo-wa-6018-2017141894,845000.0,4,2,3,933,House
https://www.domain.com.au/43-quarram-crescent-burns-beach-wa-6028-2017120360,845000.0,4,2,2,615,House
https://www.domain.com.au/50a-lamond-street-alfred-cove-wa-6154-2017119145,845000.0,3,2,2,475,House
https://www.domain.com.au/3-nangetty-street-innaloo-wa-6018-2017117603,845000.0,3,1,1,685,House
https://www.domain.com.au/29-toulon-circle-mindarie-wa-6030-2017117497,845000.0,4,2,3,183,House
https://www.domain.com.au/53-marsh-avenue-manning-wa-6152-2017084819,845000.0,4,2,2,483,House
https://www.domain.com.au/14-harman-road-sorrento-wa-6020-2016963130,845000.0,4,2,2,763,House
https://www.domain.com.au/47-young-road-baldivis-wa-6171-2016955399,845000.0,5,3,7,67600,House
https://www.domain.com.au/53a-stock-road-attadale-wa-6156-2015890040,845000.0,4,2,2,507,House
https://www.domain.com.au/12-joondanna-drive-joondanna-wa-6060-2017166956,845000.0,2,1,1,731,House
https://www.domain.com.au/179a-abbett-street-scarborough-wa-6019-2017161769,845000.0,4,2,2,-1,House
https://www.domain.com.au/58-goderich-street-east-perth-wa-6004-2017148059,845000.0,3,2,2,-1,House
https://www.domain.com.au/12-machans-link-burns-beach-wa-6028-2017140234,845000.0,4,2,2,544,House
https://www.domain.com.au/61-havenvale-crescent-dianella-wa-6059-2017137831,845000.0,4,2,2,673,New House &amp; Land
https://www.domain.com.au/96-murray-road-bicton-wa-6157-2017134863,845000.0,3,2,2,482,House
https://www.domain.com.au/79-henry-bull-drive-bull-creek-wa-6149-2017132793,845000.0,4,2,2,851,House
https://www.domain.com.au/27-george-street-belmont-wa-6104-2017132050,845000.0,2,1,3,1098,House
https://www.domain.com.au/41-coronado-ridge-iluka-wa-6028-2017124091,845000.0,4,2,2,694,House
https://www.domain.com.au/18-royal-melbourne-avenue-connolly-wa-6027-2017123439,845000.0,5,3,3,981,House
https://www.domain.com.au/1-heirisson-way-victoria-park-wa-6100-2017121461,845000.0,3,2,3,261,House
https://www.domain.com.au/56-lot-2-scaphella-avenue-mullaloo-wa-6027-2017111205,845000.0,3,2,2,350,New House &amp; Land
https://www.domain.com.au/47-telford-crescent-stirling-wa-6021-2017110222,845000.0,4,1,2,812,House
https://www.domain.com.au/15-baden-road-bickley-wa-6076-2017104831,845000.0,5,2,3,1925,House
https://www.domain.com.au/59a-gunbower-road-ardross-wa-6153-2017102222,845000.0,3,2,5,384,House
https://www.domain.com.au/40-mercury-street-carlisle-wa-6101-2017090361,845000.0,4,2,2,560,House
https://www.domain.com.au/89a-lockhart-street-como-wa-6152-2017086600,845000.0,3,2,2,526,House
https://www.domain.com.au/29d-sedgeland-way-ascot-wa-6104-2017077823,845000.0,3,2,2,306,House
https://www.domain.com.au/12-ferndene-mews-hillarys-wa-6025-2017070422,845000.0,3,2,2,316,House
https://www.domain.com.au/14-fielder-court-kardinya-wa-6163-2017068654,845000.0,4,2,2,720,House
https://www.domain.com.au/14-clearwater-way-ascot-wa-6104-2017047567,845000.0,3,3,2,-1,House
https://www.domain.com.au/14-vaucluse-circuit-belmont-wa-6104-2017043839,845000.0,4,2,2,377,House
https://www.domain.com.au/24-ruth-avenue-canning-vale-wa-6155-2017035582,845000.0,5,2,2,640,House
https://www.domain.com.au/7-goldmead-street-bayswater-wa-6053-2016953604,845000.0,4,2,4,318,House
https://www.domain.com.au/32-sandhurst-close-brigadoon-wa-6069-2017032791,845000.0,3,2,2,-1,House
https://www.domain.com.au/9-moreing-street-ascot-wa-6104-2017023379,845000.0,3,2,5,1090,House
https://www.domain.com.au/29-hovia-terrace-kensington-wa-6151-2017023350,845000.0,3,2,1,267,House
https://www.domain.com.au/22-grebe-street-stirling-wa-6021-2017016531,845000.0,4,2,1,675,House
https://www.domain.com.au/466-railway-parade-millendon-wa-6056-2017010243,845000.0,4,1,1,-1,House
https://www.domain.com.au/135-herdsman-parade-wembley-wa-6014-2017004143,845000.0,3,2,2,-1,House
https://www.domain.com.au/2-freedman-way-winthrop-wa-6150-2016992981,845000.0,5,2,2,717,House
https://www.domain.com.au/167-delgado-parade-iluka-wa-6028-2016986644,845000.0,4,2,2,603,House
https://www.domain.com.au/6-lakeside-drive-helena-valley-wa-6056-2016949488,845000.0,5,2,2,1017,House
https://www.domain.com.au/66-railway-parade-bassendean-wa-6054-2016884754,845000.0,3,1,10,599,House
https://www.domain.com.au/lot-1-138-london-street-north-perth-wa-6006-2016767197,845000.0,4,2,2,224,New House &amp; Land
https://www.domain.com.au/9-maritime-terrace-coogee-wa-6166-2016562526,845000.0,5,3,2,-1,House
https://www.domain.com.au/melville-wa-6156-2015008459,845000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/3-nadine-place-woodvale-wa-6026-2017181509,845000.0,4,2,2,740,House
https://www.domain.com.au/14c-mertz-court-hillarys-hillarys-wa-6025-2017177762,845000.0,3,2,3,342,House
https://www.domain.com.au/58-boddington-circuit-dianella-wa-6059-2017175608,845000.0,4,2,2,647,House
https://www.domain.com.au/10-willis-road-beaconsfield-wa-6162-2017162923,845000.0,5,3,2,466,House
https://www.domain.com.au/45a-monash-ave-como-wa-6152-2017161079,845000.0,3,2,4,-1,House
https://www.domain.com.au/14a-puntie-crescent-maylands-wa-6051-2017160182,845000.0,3,3,2,-1,House
https://www.domain.com.au/5a-simper-crescent-white-gum-valley-wa-6162-2017157645,845000.0,3,2,2,-1,House
https://www.domain.com.au/21-jouissance-atwell-wa-6164-2017157527,845000.0,4,2,2,608,House
https://www.domain.com.au/20-myrtle-avenue-sorrento-wa-6020-2017149011,845000.0,4,2,2,-1,House
https://www.domain.com.au/6-engadine-way-duncraig-wa-6023-2017148738,845000.0,4,2,2,570,House
https://www.domain.com.au/23-elfreda-avenue-sorrento-wa-6020-2017147742,845000.0,4,2,1,827,House
https://www.domain.com.au/3a-bridge-street-south-guildford-wa-6055-2017130531,845000.0,4,2,2,831,House
https://www.domain.com.au/24-thorne-place-wellard-wa-6170-2016932613,845000.0,4,2,6,-1,House
https://www.domain.com.au/1420-lacey-road-stoneville-wa-6081-2017118996,845000.0,3,2,2,-1,House
https://www.domain.com.au/33-chaparral-crescent-willetton-wa-6155-2017097178,845000.0,3,1,8,963,House
https://www.domain.com.au/15-arlington-loop-coogee-wa-6166-2017095558,845000.0,3,1,1,735,House
https://www.domain.com.au/1c-crabbe-place-karrinyup-wa-6018-2017091564,845000.0,3,2,2,371,House
https://www.domain.com.au/36-odin-road-innaloo-wa-6018-2017088294,845000.0,5,2,6,855,House
https://www.domain.com.au/21-kingston-place-kardinya-wa-6163-2017066738,845000.0,5,2,4,753,House
https://www.domain.com.au/437-walter-road-west-road-morley-wa-6062-2016608281,845000.0,5,2,9,809,House
https://www.domain.com.au/122-marine-terrace-sorrento-wa-6020-2017063493,845000.0,4,2,2,711,House
https://www.domain.com.au/140-grand-ocean-entrance-burns-beach-wa-6028-2017050937,845000.0,4,2,2,600,House
https://www.domain.com.au/46-urch-road-kalamunda-wa-6076-2017049760,845000.0,4,2,2,628,House
https://www.domain.com.au/2-sirdar-court-gooseberry-hill-wa-6076-2017044880,845000.0,3,2,2,1793,House
https://www.domain.com.au/47-coolinga-road-lesmurdie-wa-6076-2017037432,845000.0,4,2,4,2031,House
https://www.domain.com.au/36-country-drive-oakford-wa-6121-2017008194,845000.0,4,2,2,-1,House
https://www.domain.com.au/71-bodeman-road-wandi-wa-6167-2017007887,845000.0,4,1,1,-1,House
https://www.domain.com.au/137-guildford-road-maylands-wa-6051-2017005294,845000.0,3,1,1,1108,House
https://www.domain.com.au/114-caspian-way-brigadoon-wa-6069-2016995732,845000.0,5,2,2,-1,House
https://www.domain.com.au/lot-1-2-10-nangetty-street-innaloo-wa-6018-2016874833,845000.0,3,1,2,728,House
https://www.domain.com.au/1096-baldivis-road-baldivis-wa-6171-2016868418,845000.0,5,2,3,-1,House
https://www.domain.com.au/east-fremantle-wa-6158-2016822859,845000.0,3,2,2,276,New House &amp; Land
https://www.domain.com.au/18b-bournemouth-crescent-wembley-downs-wa-6019-2017179829,855000.0,3,2,2,245,
https://www.domain.com.au/26-26a-tudor-avenue-north-shelley-wa-6148-2017178139,855000.0,5,3,2,455,New House &amp; Land
https://www.domain.com.au/bayswater-wa-6053-2017068957,855000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/willetton-wa-6155-2017027122,855000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/37-barrett-lennard-parade-winthrop-wa-6150-2017180675,855000.0,4,2,2,752,House
https://www.domain.com.au/16-18-brentham-street-leederville-wa-6007-2016913254,855000.0,3,2,2,162,New House &amp; Land
https://www.domain.com.au/34-joel-terrace-east-perth-wa-6004-2017166618,855000.0,4,2,2,285,New House &amp; Land
https://www.domain.com.au/10-anstie-way-bull-creek-wa-6149-2017137169,855000.0,5,2,2,683,House
https://www.domain.com.au/155-illawarra-crescent-south-ballajura-wa-6066-2017067131,855000.0,5,3,2,-1,House
https://www.domain.com.au/9-hula-cove-joondalup-wa-6027-2017058265,855000.0,5,3,3,928,House
https://www.domain.com.au/26-beard-elbow-bayswater-wa-6053-2013430102,855000.0,4,2,6,370,House
